datetime,YYYYMMDD,HH,T,TD,T_260
2024-09-01 05:00:00+02:00,20240901,4,15.3,12.6,15.3
2024-09-01 06:00:00+02:00,20240901,5,14.8,12.6,14.8
2024-09-01 07:00:00+02:00,20240901,6,16.0,12.9,16.0
2024-09-01 08:00:00+02:00,20240901,7,16.7,13.2,16.7
2024-09-01 09:00:00+02:00,20240901,8,19.2,14.6,19.2
2024-09-01 10:00:00+02:00,20240901,9,21.2,15.5,21.2
2024-09-01 11:00:00+02:00,20240901,10,24.7,17.1,24.7
2024-09-01 12:00:00+02:00,20240901,11,26.4,17.4,26.4
2024-09-01 13:00:00+02:00,20240901,12,28.1,18.3,28.1
2024-09-01 14:00:00+02:00,20240901,13,29.1,18.7,29.1
2024-09-01 15:00:00+02:00,20240901,14,29.6,19.1,29.6
2024-09-01 16:00:00+02:00,20240901,15,29.5,19.7,29.5
2024-09-01 17:00:00+02:00,20240901,16,28.9,19.8,28.9
2024-09-01 18:00:00+02:00,20240901,17,28.0,19.5,28.0
2024-09-01 19:00:00+02:00,20240901,18,26.3,19.9,26.3
2024-09-01 20:00:00+02:00,20240901,19,24.6,19.6,24.6
2024-09-01 21:00:00+02:00,20240901,20,23.6,19.3,23.6
2024-09-01 22:00:00+02:00,20240901,21,22.5,19.0,22.5
2024-09-01 23:00:00+02:00,20240901,22,22.0,18.7,22.0
2024-09-02 00:00:00+02:00,20240901,23,21.5,18.5,21.5
2024-09-02 01:00:00+02:00,20240901,24,21.1,18.4,21.1
2024-09-02 02:00:00+02:00,20240902,1,19.7,18.2,19.7
2024-09-02 03:00:00+02:00,20240902,2,18.2,17.8,18.2
2024-09-02 04:00:00+02:00,20240902,3,17.6,17.2,17.6
2024-09-02 05:00:00+02:00,20240902,4,17.2,16.9,17.2
2024-09-02 06:00:00+02:00,20240902,5,17.0,16.7,17.0
2024-09-02 07:00:00+02:00,20240902,6,18.1,17.8,18.1
2024-09-02 08:00:00+02:00,20240902,7,22.1,19.8,22.1
2024-09-02 09:00:00+02:00,20240902,8,24.0,19.3,24.0
2024-09-02 10:00:00+02:00,20240902,9,25.2,18.9,25.2
2024-09-02 11:00:00+02:00,20240902,10,26.8,18.7,26.8
2024-09-02 12:00:00+02:00,20240902,11,27.6,18.2,27.6
2024-09-02 13:00:00+02:00,20240902,12,28.0,18.1,28.0
2024-09-02 14:00:00+02:00,20240902,13,28.6,17.9,28.6
2024-09-02 15:00:00+02:00,20240902,14,28.7,17.9,28.7
2024-09-02 16:00:00+02:00,20240902,15,27.6,18.3,27.6
2024-09-02 17:00:00+02:00,20240902,16,26.3,18.4,26.3
2024-09-02 18:00:00+02:00,20240902,17,26.5,19.2,26.5
2024-09-02 19:00:00+02:00,20240902,18,23.7,18.5,23.7
2024-09-02 20:00:00+02:00,20240902,19,22.1,18.3,22.1
2024-09-02 21:00:00+02:00,20240902,20,21.6,18.4,21.6
2024-09-02 22:00:00+02:00,20240902,21,21.1,18.6,21.1
2024-09-02 23:00:00+02:00,20240902,22,20.4,18.8,20.4
2024-09-03 00:00:00+02:00,20240902,23,19.7,18.7,19.7
2024-09-03 01:00:00+02:00,20240902,24,19.4,18.5,19.4
2024-09-03 02:00:00+02:00,20240903,1,18.8,18.2,18.8
2024-09-03 03:00:00+02:00,20240903,2,18.5,18.1,18.5
2024-09-03 04:00:00+02:00,20240903,3,17.1,16.8,17.1
2024-09-03 05:00:00+02:00,20240903,4,16.1,16.0,16.1
2024-09-03 06:00:00+02:00,20240903,5,16.9,16.6,16.9
2024-09-03 07:00:00+02:00,20240903,6,18.3,18.1,18.3
2024-09-03 08:00:00+02:00,20240903,7,19.4,18.4,19.4
2024-09-03 09:00:00+02:00,20240903,8,20.8,18.8,20.8
2024-09-03 10:00:00+02:00,20240903,9,21.4,19.1,21.4
2024-09-03 11:00:00+02:00,20240903,10,22.6,18.8,22.6
2024-09-03 12:00:00+02:00,20240903,11,22.9,18.4,22.9
2024-09-03 13:00:00+02:00,20240903,12,23.1,17.6,23.1
2024-09-03 14:00:00+02:00,20240903,13,23.4,17.8,23.4
2024-09-03 15:00:00+02:00,20240903,14,22.0,18.4,22.0
2024-09-03 16:00:00+02:00,20240903,15,21.3,19.0,21.3
2024-09-03 17:00:00+02:00,20240903,16,21.8,18.9,21.8
2024-09-03 18:00:00+02:00,20240903,17,21.5,19.1,21.5
2024-09-03 19:00:00+02:00,20240903,18,20.9,19.2,20.9
2024-09-03 20:00:00+02:00,20240903,19,18.4,16.8,18.4
2024-09-03 21:00:00+02:00,20240903,20,17.7,17.2,17.7
2024-09-03 22:00:00+02:00,20240903,21,17.7,17.3,17.7
2024-09-03 23:00:00+02:00,20240903,22,17.7,17.3,17.7
2024-09-04 00:00:00+02:00,20240903,23,17.6,17.3,17.6
2024-09-04 01:00:00+02:00,20240903,24,17.6,17.4,17.6
2024-09-04 02:00:00+02:00,20240904,1,17.4,17.1,17.4
2024-09-04 03:00:00+02:00,20240904,2,17.2,17.0,17.2
2024-09-04 04:00:00+02:00,20240904,3,17.2,16.9,17.2
2024-09-04 05:00:00+02:00,20240904,4,17.1,16.9,17.1
2024-09-04 06:00:00+02:00,20240904,5,16.7,16.2,16.7
2024-09-04 07:00:00+02:00,20240904,6,16.6,15.9,16.6
2024-09-04 08:00:00+02:00,20240904,7,17.5,16.7,17.5
2024-09-04 09:00:00+02:00,20240904,8,17.8,16.5,17.8
2024-09-04 10:00:00+02:00,20240904,9,18.2,16.7,18.2
2024-09-04 11:00:00+02:00,20240904,10,18.8,16.7,18.8
2024-09-04 12:00:00+02:00,20240904,11,19.9,17.1,19.9
2024-09-04 13:00:00+02:00,20240904,12,20.3,17.2,20.3
2024-09-04 14:00:00+02:00,20240904,13,20.8,16.3,20.8
2024-09-04 15:00:00+02:00,20240904,14,21.2,16.5,21.2
2024-09-04 16:00:00+02:00,20240904,15,19.5,16.2,19.5
2024-09-04 17:00:00+02:00,20240904,16,18.3,17.4,18.3
2024-09-04 18:00:00+02:00,20240904,17,18.5,16.8,18.5
2024-09-04 19:00:00+02:00,20240904,18,18.3,17.5,18.3
2024-09-04 20:00:00+02:00,20240904,19,17.8,17.3,17.8
2024-09-04 21:00:00+02:00,20240904,20,17.8,16.7,17.8
2024-09-04 22:00:00+02:00,20240904,21,17.4,16.7,17.4
2024-09-04 23:00:00+02:00,20240904,22,17.3,16.8,17.3
2024-09-05 00:00:00+02:00,20240904,23,16.3,16.0,16.3
2024-09-05 01:00:00+02:00,20240904,24,14.7,14.6,14.7
2024-09-05 02:00:00+02:00,20240905,1,14.8,14.5,14.8
2024-09-05 03:00:00+02:00,20240905,2,15.9,15.1,15.9
2024-09-05 04:00:00+02:00,20240905,3,15.7,15.2,15.7
2024-09-05 05:00:00+02:00,20240905,4,15.6,15.2,15.6
2024-09-05 06:00:00+02:00,20240905,5,16.5,15.9,16.5
2024-09-05 07:00:00+02:00,20240905,6,17.3,17.1,17.3
2024-09-05 08:00:00+02:00,20240905,7,18.0,17.5,18.0
2024-09-05 09:00:00+02:00,20240905,8,18.8,17.7,18.8
2024-09-05 10:00:00+02:00,20240905,9,20.0,17.8,20.0
2024-09-05 11:00:00+02:00,20240905,10,21.4,18.2,21.4
2024-09-05 12:00:00+02:00,20240905,11,23.8,19.3,23.8
2024-09-05 13:00:00+02:00,20240905,12,25.8,18.4,25.8
2024-09-05 14:00:00+02:00,20240905,13,27.3,18.7,27.3
2024-09-05 15:00:00+02:00,20240905,14,28.3,18.5,28.3
2024-09-05 16:00:00+02:00,20240905,15,28.7,18.7,28.7
2024-09-05 17:00:00+02:00,20240905,16,28.3,18.5,28.3
2024-09-05 18:00:00+02:00,20240905,17,27.4,17.7,27.4
2024-09-05 19:00:00+02:00,20240905,18,25.8,17.7,25.8
2024-09-05 20:00:00+02:00,20240905,19,24.6,17.7,24.6
2024-09-05 21:00:00+02:00,20240905,20,24.2,16.8,24.2
2024-09-05 22:00:00+02:00,20240905,21,24.4,15.3,24.4
2024-09-05 23:00:00+02:00,20240905,22,24.6,14.0,24.6
2024-09-06 00:00:00+02:00,20240905,23,23.7,13.5,23.7
2024-09-06 01:00:00+02:00,20240905,24,22.8,12.5,22.8
2024-09-06 02:00:00+02:00,20240906,1,21.8,12.2,21.8
2024-09-06 03:00:00+02:00,20240906,2,21.0,12.0,21.0
2024-09-06 04:00:00+02:00,20240906,3,19.9,12.2,19.9
2024-09-06 05:00:00+02:00,20240906,4,18.9,12.3,18.9
2024-09-06 06:00:00+02:00,20240906,5,17.8,12.3,17.8
2024-09-06 07:00:00+02:00,20240906,6,18.2,12.7,18.2
2024-09-06 08:00:00+02:00,20240906,7,20.0,13.3,20.0
2024-09-06 09:00:00+02:00,20240906,8,21.6,13.9,21.6
2024-09-06 10:00:00+02:00,20240906,9,23.3,14.3,23.3
2024-09-06 11:00:00+02:00,20240906,10,25.2,15.4,25.2
2024-09-06 12:00:00+02:00,20240906,11,25.8,15.6,25.8
2024-09-06 13:00:00+02:00,20240906,12,26.1,16.0,26.1
2024-09-06 14:00:00+02:00,20240906,13,27.0,16.6,27.0
2024-09-06 15:00:00+02:00,20240906,14,26.6,16.9,26.6
2024-09-06 16:00:00+02:00,20240906,15,25.3,18.4,25.3
2024-09-06 17:00:00+02:00,20240906,16,23.8,19.1,23.8
2024-09-06 18:00:00+02:00,20240906,17,20.7,18.9,20.7
2024-09-06 19:00:00+02:00,20240906,18,20.1,19.2,20.1
2024-09-06 20:00:00+02:00,20240906,19,19.6,19.2,19.6
2024-09-06 21:00:00+02:00,20240906,20,19.2,18.9,19.2
2024-09-06 22:00:00+02:00,20240906,21,19.1,18.6,19.1
2024-09-06 23:00:00+02:00,20240906,22,19.0,18.6,19.0
2024-09-07 00:00:00+02:00,20240906,23,18.2,18.0,18.2
2024-09-07 01:00:00+02:00,20240906,24,17.8,17.7,17.8
2024-09-07 02:00:00+02:00,20240907,1,17.6,17.6,17.6
2024-09-07 03:00:00+02:00,20240907,2,18.1,17.8,18.1
2024-09-07 04:00:00+02:00,20240907,3,17.9,17.6,17.9
2024-09-07 05:00:00+02:00,20240907,4,17.9,17.4,17.9
2024-09-07 06:00:00+02:00,20240907,5,17.5,17.1,17.5
2024-09-07 07:00:00+02:00,20240907,6,17.6,17.3,17.6
2024-09-07 08:00:00+02:00,20240907,7,18.3,17.8,18.3
2024-09-07 09:00:00+02:00,20240907,8,19.4,16.9,19.4
2024-09-07 10:00:00+02:00,20240907,9,19.2,16.7,19.2
2024-09-07 11:00:00+02:00,20240907,10,20.5,15.9,20.5
2024-09-07 12:00:00+02:00,20240907,11,22.3,17.0,22.3
2024-09-07 13:00:00+02:00,20240907,12,23.4,15.3,23.4
2024-09-07 14:00:00+02:00,20240907,13,24.8,16.2,24.8
2024-09-07 15:00:00+02:00,20240907,14,25.2,16.0,25.2
2024-09-07 16:00:00+02:00,20240907,15,26.0,17.4,26.0
2024-09-07 17:00:00+02:00,20240907,16,26.3,17.8,26.3
2024-09-07 18:00:00+02:00,20240907,17,25.4,18.5,25.4
2024-09-07 19:00:00+02:00,20240907,18,23.8,18.6,23.8
2024-09-07 20:00:00+02:00,20240907,19,22.7,18.5,22.7
2024-09-07 21:00:00+02:00,20240907,20,22.2,18.2,22.2
2024-09-07 22:00:00+02:00,20240907,21,22.4,17.9,22.4
2024-09-07 23:00:00+02:00,20240907,22,21.9,17.7,21.9
2024-09-08 00:00:00+02:00,20240907,23,20.4,18.2,20.4
2024-09-08 01:00:00+02:00,20240907,24,19.6,18.9,19.6
2024-09-08 02:00:00+02:00,20240908,1,20.0,18.0,20.0
2024-09-08 03:00:00+02:00,20240908,2,20.2,17.9,20.2
2024-09-08 04:00:00+02:00,20240908,3,19.4,18.3,19.4
2024-09-08 05:00:00+02:00,20240908,4,19.1,17.9,19.1
2024-09-08 06:00:00+02:00,20240908,5,18.9,17.5,18.9
2024-09-08 07:00:00+02:00,20240908,6,18.5,17.0,18.5
2024-09-08 08:00:00+02:00,20240908,7,18.8,16.5,18.8
2024-09-08 09:00:00+02:00,20240908,8,18.1,14.9,18.1
2024-09-08 10:00:00+02:00,20240908,9,19.4,13.6,19.4
2024-09-08 11:00:00+02:00,20240908,10,20.2,13.2,20.2
2024-09-08 12:00:00+02:00,20240908,11,21.4,12.5,21.4
2024-09-08 13:00:00+02:00,20240908,12,21.5,12.3,21.5
2024-09-08 14:00:00+02:00,20240908,13,20.7,11.3,20.7
2024-09-08 15:00:00+02:00,20240908,14,20.8,11.9,20.8
2024-09-08 16:00:00+02:00,20240908,15,20.6,11.5,20.6
2024-09-08 17:00:00+02:00,20240908,16,20.5,12.2,20.5
2024-09-08 18:00:00+02:00,20240908,17,20.0,12.3,20.0
2024-09-08 19:00:00+02:00,20240908,18,18.6,13.1,18.6
2024-09-08 20:00:00+02:00,20240908,19,17.0,13.6,17.0
2024-09-08 21:00:00+02:00,20240908,20,14.8,13.6,14.8
2024-09-08 22:00:00+02:00,20240908,21,13.5,12.9,13.5
2024-09-08 23:00:00+02:00,20240908,22,13.4,12.6,13.4
2024-09-09 00:00:00+02:00,20240908,23,12.8,12.2,12.8
2024-09-09 01:00:00+02:00,20240908,24,12.1,11.8,12.1
2024-09-09 02:00:00+02:00,20240909,1,13.1,12.6,13.1
2024-09-09 03:00:00+02:00,20240909,2,14.2,12.7,14.2
2024-09-09 04:00:00+02:00,20240909,3,14.1,13.1,14.1
2024-09-09 05:00:00+02:00,20240909,4,14.2,13.0,14.2
2024-09-09 06:00:00+02:00,20240909,5,14.3,12.9,14.3
2024-09-09 07:00:00+02:00,20240909,6,15.0,13.2,15.0
2024-09-09 08:00:00+02:00,20240909,7,15.8,13.6,15.8
2024-09-09 09:00:00+02:00,20240909,8,17.4,14.8,17.4
2024-09-09 10:00:00+02:00,20240909,9,18.0,14.3,18.0
2024-09-09 11:00:00+02:00,20240909,10,19.0,14.4,19.0
2024-09-09 12:00:00+02:00,20240909,11,21.0,14.1,21.0
2024-09-09 13:00:00+02:00,20240909,12,18.4,15.0,18.4
2024-09-09 14:00:00+02:00,20240909,13,17.8,16.3,17.8
2024-09-09 15:00:00+02:00,20240909,14,19.8,15.5,19.8
2024-09-09 16:00:00+02:00,20240909,15,19.1,15.2,19.1
2024-09-09 17:00:00+02:00,20240909,16,19.4,14.3,19.4
2024-09-09 18:00:00+02:00,20240909,17,17.5,14.2,17.5
2024-09-09 19:00:00+02:00,20240909,18,16.7,12.1,16.7
2024-09-09 20:00:00+02:00,20240909,19,15.8,10.1,15.8
2024-09-09 21:00:00+02:00,20240909,20,14.9,9.5,14.9
2024-09-09 22:00:00+02:00,20240909,21,14.1,9.1,14.1
2024-09-09 23:00:00+02:00,20240909,22,13.9,8.9,13.9
2024-09-10 00:00:00+02:00,20240909,23,13.4,8.9,13.4
2024-09-10 01:00:00+02:00,20240909,24,13.0,9.6,13.0
2024-09-10 02:00:00+02:00,20240910,1,12.8,10.0,12.8
2024-09-10 03:00:00+02:00,20240910,2,13.0,10.3,13.0
2024-09-10 04:00:00+02:00,20240910,3,13.1,10.6,13.1
2024-09-10 05:00:00+02:00,20240910,4,13.7,10.7,13.7
2024-09-10 06:00:00+02:00,20240910,5,13.9,10.2,13.9
2024-09-10 07:00:00+02:00,20240910,6,14.4,9.0,14.4
2024-09-10 08:00:00+02:00,20240910,7,14.6,9.9,14.6
2024-09-10 09:00:00+02:00,20240910,8,16.5,11.7,16.5
2024-09-10 10:00:00+02:00,20240910,9,16.2,11.1,16.2
2024-09-10 11:00:00+02:00,20240910,10,15.9,10.6,15.9
2024-09-10 12:00:00+02:00,20240910,11,16.7,11.3,16.7
2024-09-10 13:00:00+02:00,20240910,12,15.2,12.7,15.2
2024-09-10 14:00:00+02:00,20240910,13,15.1,13.2,15.1
2024-09-10 15:00:00+02:00,20240910,14,15.1,13.7,15.1
2024-09-10 16:00:00+02:00,20240910,15,15.6,13.9,15.6
2024-09-10 17:00:00+02:00,20240910,16,15.2,14.1,15.2
2024-09-10 18:00:00+02:00,20240910,17,15.1,13.9,15.1
2024-09-10 19:00:00+02:00,20240910,18,14.6,14.1,14.6
2024-09-10 20:00:00+02:00,20240910,19,15.3,14.6,15.3
2024-09-10 21:00:00+02:00,20240910,20,14.4,13.5,14.4
2024-09-10 22:00:00+02:00,20240910,21,13.5,13.4,13.5
2024-09-10 23:00:00+02:00,20240910,22,12.8,12.5,12.8
2024-09-11 00:00:00+02:00,20240910,23,11.3,10.6,11.3
2024-09-11 01:00:00+02:00,20240910,24,10.5,9.7,10.5
2024-09-11 02:00:00+02:00,20240911,1,10.2,9.6,10.2
2024-09-11 03:00:00+02:00,20240911,2,10.5,10.1,10.5
2024-09-11 04:00:00+02:00,20240911,3,10.6,10.0,10.6
2024-09-11 05:00:00+02:00,20240911,4,10.3,9.8,10.3
2024-09-11 06:00:00+02:00,20240911,5,10.1,9.3,10.1
2024-09-11 07:00:00+02:00,20240911,6,10.5,9.1,10.5
2024-09-11 08:00:00+02:00,20240911,7,12.0,10.0,12.0
2024-09-11 09:00:00+02:00,20240911,8,13.8,9.8,13.8
2024-09-11 10:00:00+02:00,20240911,9,12.0,6.9,12.0
2024-09-11 11:00:00+02:00,20240911,10,12.8,9.9,12.8
2024-09-11 12:00:00+02:00,20240911,11,13.7,8.2,13.7
2024-09-11 13:00:00+02:00,20240911,12,14.8,6.6,14.8
2024-09-11 14:00:00+02:00,20240911,13,14.0,6.2,14.0
2024-09-11 15:00:00+02:00,20240911,14,11.8,7.0,11.8
2024-09-11 16:00:00+02:00,20240911,15,14.8,7.0,14.8
2024-09-11 17:00:00+02:00,20240911,16,11.5,7.4,11.5
2024-09-11 18:00:00+02:00,20240911,17,9.6,7.6,9.6
2024-09-11 19:00:00+02:00,20240911,18,10.0,8.3,10.0
2024-09-11 20:00:00+02:00,20240911,19,8.9,7.4,8.9
2024-09-11 21:00:00+02:00,20240911,20,8.5,7.6,8.5
2024-09-11 22:00:00+02:00,20240911,21,8.3,7.9,8.3
2024-09-11 23:00:00+02:00,20240911,22,9.0,7.7,9.0
2024-09-12 00:00:00+02:00,20240911,23,8.6,7.6,8.6
2024-09-12 01:00:00+02:00,20240911,24,8.3,7.6,8.3
2024-09-12 02:00:00+02:00,20240912,1,7.6,7.2,7.6
2024-09-12 03:00:00+02:00,20240912,2,9.1,8.4,9.1
2024-09-12 04:00:00+02:00,20240912,3,8.5,6.6,8.5
2024-09-12 05:00:00+02:00,20240912,4,7.6,6.3,7.6
2024-09-12 06:00:00+02:00,20240912,5,7.6,6.7,7.6
2024-09-12 07:00:00+02:00,20240912,6,8.5,7.5,8.5
2024-09-12 08:00:00+02:00,20240912,7,10.3,8.3,10.3
2024-09-12 09:00:00+02:00,20240912,8,12.4,8.8,12.4
2024-09-12 10:00:00+02:00,20240912,9,12.7,8.0,12.7
2024-09-12 11:00:00+02:00,20240912,10,12.1,6.4,12.1
2024-09-12 12:00:00+02:00,20240912,11,14.7,6.2,14.7
2024-09-12 13:00:00+02:00,20240912,12,12.6,6.9,12.6
2024-09-12 14:00:00+02:00,20240912,13,13.9,7.3,13.9
2024-09-12 15:00:00+02:00,20240912,14,13.8,6.4,13.8
2024-09-12 16:00:00+02:00,20240912,15,13.7,7.2,13.7
2024-09-12 17:00:00+02:00,20240912,16,13.6,8.2,13.6
2024-09-12 18:00:00+02:00,20240912,17,13.7,6.4,13.7
2024-09-12 19:00:00+02:00,20240912,18,11.3,7.8,11.3
2024-09-12 20:00:00+02:00,20240912,19,8.5,7.6,8.5
2024-09-12 21:00:00+02:00,20240912,20,7.4,7.1,7.4
2024-09-12 22:00:00+02:00,20240912,21,6.7,6.4,6.7
2024-09-12 23:00:00+02:00,20240912,22,6.0,5.6,6.0
2024-09-13 00:00:00+02:00,20240912,23,5.7,5.3,5.7
2024-09-13 01:00:00+02:00,20240912,24,5.4,5.1,5.4
2024-09-13 02:00:00+02:00,20240913,1,5.3,5.0,5.3
2024-09-13 03:00:00+02:00,20240913,2,5.2,5.0,5.2
2024-09-13 04:00:00+02:00,20240913,3,4.7,4.4,4.7
2024-09-13 05:00:00+02:00,20240913,4,5.2,4.9,5.2
2024-09-13 06:00:00+02:00,20240913,5,4.9,4.7,4.9
2024-09-13 07:00:00+02:00,20240913,6,7.0,6.6,7.0
2024-09-13 08:00:00+02:00,20240913,7,12.1,10.8,12.1
2024-09-13 09:00:00+02:00,20240913,8,13.9,11.4,13.9
2024-09-13 10:00:00+02:00,20240913,9,14.3,10.8,14.3
2024-09-13 11:00:00+02:00,20240913,10,15.1,11.0,15.1
2024-09-13 12:00:00+02:00,20240913,11,13.9,10.1,13.9
2024-09-13 13:00:00+02:00,20240913,12,15.8,7.6,15.8
2024-09-13 14:00:00+02:00,20240913,13,16.6,6.7,16.6
2024-09-13 15:00:00+02:00,20240913,14,16.8,7.0,16.8
2024-09-13 16:00:00+02:00,20240913,15,15.8,7.1,15.8
2024-09-13 17:00:00+02:00,20240913,16,15.4,5.9,15.4
2024-09-13 18:00:00+02:00,20240913,17,14.4,6.8,14.4
2024-09-13 19:00:00+02:00,20240913,18,12.7,7.4,12.7
2024-09-13 20:00:00+02:00,20240913,19,11.1,7.3,11.1
2024-09-13 21:00:00+02:00,20240913,20,8.6,7.2,8.6
2024-09-13 22:00:00+02:00,20240913,21,7.6,6.9,7.6
2024-09-13 23:00:00+02:00,20240913,22,6.3,5.9,6.3
2024-09-14 00:00:00+02:00,20240913,23,5.4,5.2,5.4
2024-09-14 01:00:00+02:00,20240913,24,5.1,4.8,5.1
2024-09-14 02:00:00+02:00,20240914,1,4.3,4.0,4.3
2024-09-14 03:00:00+02:00,20240914,2,4.4,3.9,4.4
2024-09-14 04:00:00+02:00,20240914,3,4.8,4.4,4.8
2024-09-14 05:00:00+02:00,20240914,4,3.8,3.5,3.8
2024-09-14 06:00:00+02:00,20240914,5,3.5,3.2,3.5
2024-09-14 07:00:00+02:00,20240914,6,5.1,4.7,5.1
2024-09-14 08:00:00+02:00,20240914,7,8.6,8.2,8.6
2024-09-14 09:00:00+02:00,20240914,8,13.3,9.2,13.3
2024-09-14 10:00:00+02:00,20240914,9,15.0,6.4,15.0
2024-09-14 11:00:00+02:00,20240914,10,15.8,5.7,15.8
2024-09-14 12:00:00+02:00,20240914,11,16.0,6.2,16.0
2024-09-14 13:00:00+02:00,20240914,12,16.1,7.0,16.1
2024-09-14 14:00:00+02:00,20240914,13,17.7,7.9,17.7
2024-09-14 15:00:00+02:00,20240914,14,16.7,6.5,16.7
2024-09-14 16:00:00+02:00,20240914,15,17.8,7.0,17.8
2024-09-14 17:00:00+02:00,20240914,16,17.0,7.1,17.0
2024-09-14 18:00:00+02:00,20240914,17,16.1,8.0,16.1
2024-09-14 19:00:00+02:00,20240914,18,12.5,8.9,12.5
2024-09-14 20:00:00+02:00,20240914,19,9.5,8.6,9.5
2024-09-14 21:00:00+02:00,20240914,20,8.6,8.2,8.6
2024-09-14 22:00:00+02:00,20240914,21,7.6,7.2,7.6
2024-09-14 23:00:00+02:00,20240914,22,7.2,6.9,7.2
2024-09-15 00:00:00+02:00,20240914,23,6.9,6.6,6.9
2024-09-15 01:00:00+02:00,20240914,24,7.0,6.7,7.0
2024-09-15 02:00:00+02:00,20240915,1,6.5,6.4,6.5
2024-09-15 03:00:00+02:00,20240915,2,6.3,6.1,6.3
2024-09-15 04:00:00+02:00,20240915,3,6.2,6.1,6.2
2024-09-15 05:00:00+02:00,20240915,4,6.5,6.2,6.5
2024-09-15 06:00:00+02:00,20240915,5,6.6,6.3,6.6
2024-09-15 07:00:00+02:00,20240915,6,7.6,7.3,7.6
2024-09-15 08:00:00+02:00,20240915,7,10.6,9.1,10.6
2024-09-15 09:00:00+02:00,20240915,8,14.3,11.2,14.3
2024-09-15 10:00:00+02:00,20240915,9,16.5,12.3,16.5
2024-09-15 11:00:00+02:00,20240915,10,18.2,13.1,18.2
2024-09-15 12:00:00+02:00,20240915,11,19.0,12.5,19.0
2024-09-15 13:00:00+02:00,20240915,12,18.4,12.3,18.4
2024-09-15 14:00:00+02:00,20240915,13,18.1,12.2,18.1
2024-09-15 15:00:00+02:00,20240915,14,18.2,12.4,18.2
2024-09-15 16:00:00+02:00,20240915,15,17.9,11.9,17.9
2024-09-15 17:00:00+02:00,20240915,16,18.7,12.0,18.7
2024-09-15 18:00:00+02:00,20240915,17,17.3,11.1,17.3
2024-09-15 19:00:00+02:00,20240915,18,15.5,11.4,15.5
2024-09-15 20:00:00+02:00,20240915,19,15.0,10.9,15.0
2024-09-15 21:00:00+02:00,20240915,20,12.9,11.3,12.9
2024-09-15 22:00:00+02:00,20240915,21,12.3,11.3,12.3
2024-09-15 23:00:00+02:00,20240915,22,12.3,11.8,12.3
2024-09-16 00:00:00+02:00,20240915,23,12.7,11.8,12.7
2024-09-16 01:00:00+02:00,20240915,24,11.9,11.2,11.9
2024-09-16 02:00:00+02:00,20240916,1,10.2,9.9,10.2
2024-09-16 03:00:00+02:00,20240916,2,9.6,9.5,9.6
2024-09-16 04:00:00+02:00,20240916,3,9.0,9.0,9.0
2024-09-16 05:00:00+02:00,20240916,4,9.1,9.0,9.1
2024-09-16 06:00:00+02:00,20240916,5,9.5,9.2,9.5
2024-09-16 07:00:00+02:00,20240916,6,11.3,11.0,11.3
2024-09-16 08:00:00+02:00,20240916,7,13.4,13.2,13.4
2024-09-16 09:00:00+02:00,20240916,8,15.3,14.8,15.3
2024-09-16 10:00:00+02:00,20240916,9,16.7,14.9,16.7
2024-09-16 11:00:00+02:00,20240916,10,18.0,15.3,18.0
2024-09-16 12:00:00+02:00,20240916,11,16.6,15.1,16.6
2024-09-16 13:00:00+02:00,20240916,12,18.1,15.0,18.1
2024-09-16 14:00:00+02:00,20240916,13,18.2,13.2,18.2
2024-09-16 15:00:00+02:00,20240916,14,18.7,13.1,18.7
2024-09-16 16:00:00+02:00,20240916,15,18.6,12.4,18.6
2024-09-16 17:00:00+02:00,20240916,16,18.1,11.6,18.1
2024-09-16 18:00:00+02:00,20240916,17,17.1,11.5,17.1
2024-09-16 19:00:00+02:00,20240916,18,15.7,11.2,15.7
2024-09-16 20:00:00+02:00,20240916,19,14.9,11.6,14.9
2024-09-16 21:00:00+02:00,20240916,20,13.7,11.2,13.7
2024-09-16 22:00:00+02:00,20240916,21,12.5,11.0,12.5
2024-09-16 23:00:00+02:00,20240916,22,11.6,11.1,11.6
2024-09-17 00:00:00+02:00,20240916,23,9.7,9.4,9.7
2024-09-17 01:00:00+02:00,20240916,24,9.7,9.4,9.7
2024-09-17 02:00:00+02:00,20240917,1,11.6,11.4,11.6
2024-09-17 03:00:00+02:00,20240917,2,12.7,12.2,12.7
2024-09-17 04:00:00+02:00,20240917,3,14.1,13.5,14.1
2024-09-17 05:00:00+02:00,20240917,4,14.5,13.8,14.5
2024-09-17 06:00:00+02:00,20240917,5,14.8,14.1,14.8
2024-09-17 07:00:00+02:00,20240917,6,15.5,14.3,15.5
2024-09-17 08:00:00+02:00,20240917,7,16.7,14.7,16.7
2024-09-17 09:00:00+02:00,20240917,8,16.8,14.5,16.8
2024-09-17 10:00:00+02:00,20240917,9,17.5,14.2,17.5
2024-09-17 11:00:00+02:00,20240917,10,17.7,13.9,17.7
2024-09-17 12:00:00+02:00,20240917,11,18.9,13.9,18.9
2024-09-17 13:00:00+02:00,20240917,12,18.7,13.1,18.7
2024-09-17 14:00:00+02:00,20240917,13,18.8,13.1,18.8
2024-09-17 15:00:00+02:00,20240917,14,19.2,13.0,19.2
2024-09-17 16:00:00+02:00,20240917,15,19.6,12.4,19.6
2024-09-17 17:00:00+02:00,20240917,16,19.6,12.5,19.6
2024-09-17 18:00:00+02:00,20240917,17,18.6,12.4,18.6
2024-09-17 19:00:00+02:00,20240917,18,17.3,12.9,17.3
